stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
9321069,,"Falkenberg (MOL), Gärtnerei",,52.8000960,13.9637890,,,0,
9321070,,"Falkenberg (MOL), Ortsmitte",,52.8051400,13.9582620,,,0,
9321071,,"Falkenberg (MOL), Papierfabrik",,52.7971170,13.9791790,,,0,
9321072,,"Falkenberg (MOL), Thälmannstr.",,52.8078110,13.9532200,,,0,
9321073,,Ferdinandshof (MOL),,52.7739080,14.2337750,,,0,
9321074,,"Frankenfelde (MOL), Abzweig",,52.6673230,14.0615220,,,0,
9321075,,"Frankenfelde (MOL), Dorf",,52.6851000,14.0470810,,,0,
9321076,,"Frankenfelde (MOL), Wriezener Str.",,52.6703970,14.0584280,,,0,
9321077,,Freudenberg,,52.6986630,13.8166730,,,0,
9321078,,"Gabow, Berg",,52.8201300,14.0715540,,,0,
9321079,,"Gabow, Dorf",,52.8171100,14.0746300,,,0,
9321080,,Gersdorf (MOL),,52.7693860,13.8896480,,,0,
9321081,,Gratze,,52.7332040,13.7587530,,,0,
9321082,,"Güstebieser Loose, Dorf",,52.7577340,14.2863710,,,0,
9321083,,"Güstebieser Loose, Neubau",,52.7527760,14.2959470,,,0,
9321084,,"Güstebieser Loose, Wolfsecke",,52.7477620,14.3032970,,,0,
9321085,,"Harnekop, Dorf",,52.6881370,14.0104080,,,0,
9321086,,"Harnekop, Sägewerk",,52.6790090,14.0048720,,,0,
9321088,,"Haselberg, Dorf",,52.7072800,14.0294160,,,0,
9321089,,"Haselberg, Rädikow",,52.7158860,14.0016650,,,0,
9321090,,"Heckelberg, Alte Schule",,52.7361580,13.8417600,,,0,
9321091,,"Heckelberg, Ambulatorium",,52.7417850,13.8428420,,,0,
9321092,,"Heckelberg, Ausbau",,52.7159700,13.8372680,,,0,
9321093,,"Heckelberg, Dorf",,52.7386970,13.8356630,,,0,
9321094,,"Heckelberg, Neue Schule",,52.7407310,13.8302840,,,0,
9321095,,Heinrichsdorf (MOL),,52.7399410,14.2328960,,,0,
9321096,,"Heinrichsdorf (MOL), Damm",,52.7416120,14.2457770,,,0,
9321097,,Herrenhof (MOL),,52.6985530,14.2059260,,,0,
9321098,,"Herzhorn, Abzweig",,52.6574300,14.0348940,,,0,
9321099,,"Hohenwutzen, Damm",,52.8514080,14.1253340,,,0,
9321100,,"Hohenwutzen, Dorf",,52.8402700,14.1108820,,,0,
9321102,,Jäckelsbruch,,52.7206390,14.1878570,,,0,
9321103,,Karlsbiese,,52.7338080,14.2900490,,,0,
9321104,,Karlshof (bei Neulewin),,52.7472790,14.2611760,,,0,
9321105,,Katharinenhof,,52.6594340,14.1369790,,,0,
9321106,,Kerstenbruch,,52.7384190,14.2610430,,,0,
9321107,,"Kerstenbruch, Ausbau",,52.7359300,14.2694440,,,0,
9321108,,Klosterdorf,,52.5915640,13.9517600,,,0,
9321109,,Kruge,,52.7520390,13.8761580,,,0,
9321110,,Krummenpfahl,,52.7702220,13.9248330,,,0,
9321111,,"Bad Freienwalde, Victor-Blüthgen-Str.",,52.7810610,14.0377990,,,0,
9321112,,"Leuenberg, Bahnhof",,52.6896920,13.8851820,,,0,
9321113,,"Leuenberg, Dorf",,52.7044400,13.8858330,,,0,
9321114,,Lüdersdorf (bei Wriezen),,52.6951390,14.0796230,,,0,
9321116,,Metzdorf,,52.6568030,14.1679490,,,0,
9321117,,"Neubarnim, Bahnhof",,52.7158840,14.2989370,,,0,
9321118,,"Neubarnim, Kreuzung",,52.7020620,14.3053570,,,0,
9321119,,"Neuenhagen (bei Oderberg), Dorf",,52.8362880,14.0530450,,,0,
9321120,,"Neuenhagen (bei Oderberg), Schule",,52.8396940,14.0483960,,,0,
9321121,,"Neuenhagen (bei Oderberg), Ziegelwerk Regina",,52.8201420,14.0548350,,,0,
9321123,,Neugaul,,52.7573090,14.1211330,,,0,
9321124,,Neugersdorf,,52.7797670,13.8941440,,,0,
9321125,,Neukietz,,52.7306480,14.1675420,,,0,
9321126,,Neuküstrinchen,,52.7917430,14.1574130,,,0,
9321127,,"Neulewin, Dorf",,52.7234650,14.2810830,,,0,
9321128,,"Neulewin, Kreuzung",,52.7293300,14.2757190,,,0,
9321129,,Neulietzegöricke,,52.7677940,14.2348850,,,0,
9321130,,"Neulietzegöricke, Wendestelle",,52.7605770,14.2396270,,,0,
9321131,,Neumädewitz,,52.7395540,14.1690350,,,0,
9321132,,Neuranft,,52.8038080,14.1349050,,,0,
9321133,,"Neureetz, Dorf",,52.7789050,14.1387690,,,0,
9321134,,"Neureetz, Neubau",,52.7726170,14.1554440,,,0,
9321135,,"Neurüdnitz, Bahnhof",,52.7831780,14.1960650,,,0,
9321136,,"Neurüdnitz, Dorf",,52.7910880,14.1819180,,,0,
9321137,,Neutornow (MOL),,52.8089590,14.0647790,,,0,
9321139,,"Neutrebbin, Bahnhof",,52.6775160,14.2363780,,,0,
9321140,,"Neutrebbin, Burgwall",,52.6721830,14.1864840,,,0,
9321141,,"Neutrebbin, Denkmal/Schule",,52.6631630,14.2262870,,,0,
9321142,,"Neutrebbin, Grube",,52.6586310,14.2402330,,,0,
9321143,,"Neutrebbin, Siedlung",,52.6688880,14.2095460,,,0,
9321144,,"Neutrebbin, Wriezener Str.",,52.6678650,14.2252850,,,0,
9321145,,Neuwustrow,,52.7643960,14.1949410,,,0,
9321147,,Platzfelde,,52.7541290,13.9797320,,,0,
9321148,,Rathsdorf,,52.7497360,14.0997610,,,0,
9321150,,"Schiffmühle, Alte Schule",,52.8073430,14.0465330,,,0,
9321151,,"Schiffmühle, Dorf",,52.8089130,14.0555360,,,0,
9321152,,"Schiffmühle, Fährkrug",,52.8076960,14.0401580,,,0,
9321153,,"Schulzendorf (MOL), Abzweig",,52.6871730,14.0976290,,,0,
9321154,,"Schulzendorf (MOL), Bahnhof",,52.6720610,14.0702170,,,0,
9321155,,"Schulzendorf (MOL), Möglin",,52.6633240,14.1064650,,,0,
9321156,,Sophienhof,,52.6885370,14.1896090,,,0,
9321157,,Steinbeck,,52.7081860,13.9206060,,,0,
9321158,,Sternebeck,,52.6726540,13.9931960,,,0,
9321160,,Thöringswerder,,52.7152660,14.2100410,,,0,
9321161,,Torgelow,,52.7520060,13.9598320,,,0,
9321162,,Vevais,,52.6916850,14.1403150,,,0,
9321163,,"Wollenberg, Dorf",,52.7293480,13.9587410,,,0,
9321164,,"Wollenberg, Kreuzung",,52.7330990,13.9476270,,,0,
9321165,,"Wollenberg, Stern",,52.7367330,13.9535040,,,0,
9321166,,Wölsickendorf,,52.7364020,13.9341960,,,0,
9321167,,"Wriezen, Allende-Schule",,52.7150200,14.1352410,,,0,
9321168,,"Wriezen, Bahnhof",,52.7143640,14.1396940,,,0,
9321171,,"Wriezen, Frankfurter Str.",,52.7140640,14.1329010,,,0,
9321172,,"Wriezen, Gaswerk",,52.7181930,14.1307190,,,0,
9321173,,"Wriezen, Homburgshöhe",,52.7035900,14.1185700,,,0,
9321174,,"Wriezen, Internat",,52.7061100,14.1323790,,,0,
9321175,,"Wriezen, Krankenhaus",,52.7217720,14.1256240,,,0,
9321176,,"Wriezen, Max-Reimann-Str.",,52.7023150,14.1340290,,,0,
9321177,,"Wriezen, Odervorstadt",,52.7221430,14.1389350,,,0,
9321178,,"Wriezen, Stadtverwaltung",,52.7208020,14.1350950,,,0,
9321179,,"Wriezen, Tankstelle",,52.7267890,14.1240030,,,0,
9321180,,"Zäckericker Loose, Ausbau",,52.7840750,14.2116600,,,0,
9321181,,"Zäckericker Loose, Dorf",,52.7841870,14.2162460,,,0,
9321184,,"Zäckericker Loose, Zollbrücke Kreuzung",,52.7822280,14.2386930,,,0,
9321185,,"Bad Freienwalde, Scheunenstr.",,52.7833020,14.0417880,,,0,
9321186,,"Bad Freienwalde, Ringstr.",,52.7846590,14.0407540,,,0,
9321190,,"Kunersdorf (MOL), B 167",,52.6672690,14.1544820,,,0,
9321191,,"Kunersdorf (MOL), Dorf",,52.6760250,14.1588020,,,0,
9321300,,Alt Mahlisch,,52.4629470,14.4172460,,,0,
9321301,,Alt Rosenthal,,52.5475330,14.2757330,,,0,
9321302,,"Alt Rosenthal, Bahnhof",,52.5485430,14.2774070,,,0,
9321303,,Alt Tucheband,,52.5368380,14.5123620,,,0,
9321304,,"Alt Zeschdorf, Abzweig Hohenjesar",,52.4190670,14.4319570,,,0,
9321305,,"Alt Zeschdorf, Ausbau",,52.4151180,14.4251240,,,0,
9321306,,"Alt Zeschdorf, Dorf",,52.4270850,14.4428830,,,0,
9321307,,"Alt Zeschdorf, Schule",,52.4240680,14.4431270,,,0,
9321308,,"Altbarnim, Großbarnim",,52.6864060,14.2769020,,,0,
9321309,,Altbleyen,,52.5892540,14.5873270,,,0,
9321310,,"Altfriedland, Dorf",,52.6269200,14.2096310,,,0,
9321311,,"Altlangsow, Ausbau",,52.5847930,14.4196410,,,0,
9321312,,"Altlangsow, Dorf",,52.5760460,14.4161640,,,0,
9321313,,"Altlangsow, Chausseestr.",,52.5795410,14.4175660,,,0,
9321340,,Bärwinkel,,52.6079950,14.2641180,,,0,
9321341,,"Bleyen, Kuhbrücke",,52.5846180,14.6088950,,,0,
9321342,,"Buschdorf, Baiersberg",,52.6029300,14.4280820,,,0,
9321343,,"Buschdorf, Brücke",,52.6029630,14.4351990,,,0,
9321344,,"Buschdorf, Kirche",,52.5974940,14.4235590,,,0,
9321360,,"Carzig, B 167",,52.4605650,14.4538900,,,0,
9321361,,"Carzig, Dorf",,52.4598540,14.4582360,,,0,
9321380,,"Diedersdorf (MOL), Ausbau",,52.5197640,14.3499020,,,0,
9321381,,"Diedersdorf (MOL), Dorf",,52.5112060,14.3263300,,,0,
9321382,,"Diedersdorf (MOL), Waldsiedlung",,52.5221310,14.3447970,,,0,
9321383,,"Döbberin, Dorf",,52.4423760,14.3690640,,,0,
9321384,,"Döbberin, Schäferei",,52.4448650,14.3958970,,,0,
9321385,,"Dolgelin, Bahnhof",,52.4993170,14.4254870,,,0,
9321386,,"Dolgelin, Dorf",,52.4967370,14.4096600,,,0,
9321387,,"Dolgelin, Schule",,52.4956590,14.4074070,,,0,
9321400,,"Falkenhagen (MOL), Betonstr.",,52.4308560,14.3368730,,,0,
9321401,,"Falkenhagen (MOL), Dorf",,52.4278940,14.3165560,,,0,
9321402,,"Falkenhagen (MOL), Regenmanteler Str.",,52.4293070,14.3104990,,,0,
9321403,,"Falkenhagen (MOL), See",,52.4322160,14.3294300,,,0,
9321404,,"Friedersdorf (MOL), Dorf",,52.5065480,14.3983830,,,0,
9321406,,Friedrichsaue (MOL),,52.5983250,14.4651740,,,0,
9321420,,"Genschmar, Dorf",,52.6121690,14.5104140,,,0,
9321421,,Georgenthal,,52.4085940,14.2921890,,,0,
9321422,,"Georgenthal, Post",,52.4044870,14.2791610,,,0,
9321423,,"Gieshof, Ausbau",,52.7120090,14.3656880,,,0,
9321424,,"Gieshof, Friedhof",,52.7228600,14.3164610,,,0,
9321426,,"Gieshof, Mitte",,52.7248140,14.3554710,,,0,
9321427,,"Gieshof, Neubau",,52.7262800,14.3331500,,,0,
9321428,,"Golzow (MOL), Friedrichsaue Ausbau",,52.5855030,14.4718330,,,0,
9321429,,"Golzow (MOL), Baggersiedlung",,52.5579680,14.5069480,,,0,
9321430,,"Golzow (MOL), Bahnhof",,52.5625810,14.5115630,,,0,
9321431,,"Golzow (MOL), Dorf",,52.5737910,14.4932450,,,0,
9321432,,"Golzow (MOL), Genschmarer Str.",,52.6014230,14.5025660,,,0,
9321433,,"Golzow (MOL), Kreuzung",,52.5509700,14.5131260,,,0,
9321434,,"Gorgast, Abzweig Schäferei",,52.5764240,14.5593330,,,0,
9321435,,"Gorgast, Bahnhof",,52.5634840,14.5495820,,,0,
9321436,,"Gorgast, Dorf",,52.5683410,14.5469430,,,0,
9321437,,"Gorgast, Schäferei",,52.5924080,14.5592760,,,0,
9321438,,"Gorgast, Schulbushaltestelle",,52.5698690,14.5469720,,,0,
9321439,,Görlsdorf (MOL),,52.5332900,14.3061550,,,0,
9321440,,Gottesgabe,,52.6373300,14.1833850,,,0,
9321441,,"Groß Neuendorf, Dorf",,52.7001790,14.4072310,,,0,
9321442,,"Seelow-Gusow, Bahnhof",,52.5593390,14.3499680,,,0,
9321443,,"Gusow, Hauptstr.",,52.5709110,14.3538320,,,0,
9321444,,"Gusow, Siedlung",,52.5649100,14.3532600,,,0,
9321445,,"Gusow, Wirtschaftshof",,52.5742350,14.3498800,,,0,
9321470,,Hackenow,,52.5259770,14.4719360,,,0,
9321471,,"Hackenow, Hackenower Weg",,52.5448140,14.4630420,,,0,
9321472,,Hathenow,,52.5061430,14.5391890,,,0,
9321473,,Hedwigshof (MOL),,52.5097820,14.2910610,,,0,
9321474,,Herzershof,,52.5409560,14.5463580,,,0,
9321490,,"Jahnsfelde, An der B 1",,52.5090280,14.2360740,,,0,
9321491,,"Jahnsfelde, Gaststätte",,52.5084760,14.2238630,,,0,
9321492,,"Jahnsfelde, Grube",,52.5062580,14.2016410,,,0,
9321493,,"Jahnsfelde, Kirche",,52.5103590,14.2279070,,,0,
9321510,,Karlshof (bei Gusow),,52.5977260,14.3505470,,,0,
9321511,,"Kiehnwerder, Dorf",,52.6313820,14.3028190,,,0,
9321512,,"Kiehnwerder, Kreuzung",,52.6218930,14.3040630,,,0,
9321513,,"Kienitz, Abzweig Amselweg",,52.6584250,14.4429250,,,0,
9321514,,"Kienitz, Dorf",,52.6739970,14.4383520,,,0,
9321515,,"Kienitz, Nord",,52.6770720,14.3996010,,,0,
9321516,,"Klein Neuendorf, Dorf",,52.6779240,14.3046610,,,0,
9321517,,"Klein Neuendorf, Kreuzung",,52.6651320,14.3047270,,,0,
9321518,,"Küstrin-Kietz, Bahnhof",,52.5698050,14.6076610,,,0,
9321520,,"Küstrin-Kietz, Friedhof",,52.5627540,14.5922850,,,0,
9321521,,"Küstrin-Kietz, Marktstr.",,52.5684300,14.6149550,,,0,
9321530,,"Lebus, Ausbau",,52.4381580,14.5329810,,,0,
9321531,,"Lebus, Bahnhof",,52.4276840,14.5137190,,,0,
9321532,,"Lebus, Busbahnhof",,52.4250910,14.5324370,,,0,
9321533,,"Lebus, Schule",,52.4274030,14.5365400,,,0,
9321534,,"Lebus, Siedlung",,52.4195920,14.5285490,,,0,
9321535,,"Lebus, Wüste Kunersdorf",,52.4010400,14.5175820,,,0,
9321536,,"Lebus, Kietzer Chaussee",,52.4330363,14.5325530,,,0,
9321540,,"Letschin, Bahnhof",,52.6330500,14.3456160,,,0,
9321541,,"Letschin, Bahnhofstr.",,52.6389450,14.3597170,,,0,
9321542,,"Letschin, Bahnübergang",,52.6280690,14.3533700,,,0,
9321543,,"Letschin, Forstacker",,52.6570440,14.3742910,,,0,
9321544,,"Letschin, Hohes Feld",,52.6453030,14.3966780,,,0,
9321545,,"Letschin, Karl-Marx-Str.",,52.6457250,14.3600080,,,0,
9321546,,"Letschin, Küstriner Str.",,52.6418860,14.3618700,,,0,
9321547,,"Letschin, Parkstr.",,52.6452610,14.3666180,,,0,
9321549,,"Letschin, Umspannwerk",,52.6343840,14.3413140,,,0,
9321550,,"Letschin, Wriezener Str.",,52.6462420,14.3557060,,,0,
9321555,,"Libbenichen, B 167",,52.4770870,14.4377480,,,0,
9321556,,"Libbenichen, Otto-Grotewohl-Str.",,52.4773790,14.4362180,,,0,
9321560,,"Lietzen, Ausbau",,52.4575380,14.3330040,,,0,
9321561,,"Lietzen, Bahnhofstr.",,52.4734380,14.3349050,,,0,
9321562,,"Lietzen, Dorf",,52.4678610,14.3387160,,,0,
9321563,,"Lietzen, Nord",,52.4811340,14.3329580,,,0,
9321564,,"Lietzen, Vorwerk Dorf",,52.4806930,14.3628490,,,0,
9321565,,"Lietzen, Vorwerk Kreuzung",,52.4790530,14.3540760,,,0,
9321566,,"Lietzen, Vorwerk See",,52.4855140,14.3604580,,,0,
9321580,,Mallnow,,52.4544650,14.4846990,,,0,
9321581,,"Manschnow, Kirchstr.",,52.5496960,14.5512000,,,0,
9321582,,"Manschnow, Kreuzung",,52.5571020,14.5525000,,,0,
9321583,,"Manschnow, Mühle",,52.5588780,14.5643430,,,0,
9321584,,"Manschnow, Schule",,52.5486010,14.5490430,,,0,
9321585,,Marxdorf,,52.4863550,14.2795800,,,0,
9321600,,Neu Mahlisch,,52.4803790,14.3865500,,,0,
9321601,,"Neu Rosenthal, Ausbau",,52.6233200,14.3276370,,,0,
9321602,,"Neu Rosenthal, Dorf",,52.6215760,14.2898240,,,0,
9321603,,"Neu Tucheband, An der B 1",,52.5468040,14.4775150,,,0,
9321604,,"Neu Tucheband, Ausbau",,52.5495180,14.4972210,,,0,
9321610,,"Neubarnim, Abzweig Gieshof",,52.7147530,14.3002980,,,0,
9321611,,"Neubarnim, Oberdorf",,52.7047980,14.3047020,,,0,
9321612,,"Neubarnim, Unterdorf",,52.7002530,14.3063710,,,0,
9321615,,Neubleyen,,52.5918130,14.6050710,,,0,
9321616,,Neuentempel,,52.5005280,14.3222020,,,0,
9321617,,Neufeld,,52.6373270,14.2620730,,,0,
9321618,,Neufriedland,,52.6458210,14.2341390,,,0,
9321625,,"Neuhardenberg, Abzweig Letschin",,52.5931890,14.2562260,,,0,
9321626,,"Neuhardenberg, Amtsverwaltung",,52.5917570,14.2634730,,,0,
9321627,,"Neuhardenberg, Busbahnhof",,52.5962490,14.2332980,,,0,
9321629,,"Neuhardenberg, Kirche",,52.5956090,14.2428740,,,0,
9321630,,"Neuhardenberg, Neudorf",,52.5944170,14.2375140,,,0,
9321631,,"Neuhardenberg, Nord",,52.6039840,14.2177320,,,0,
9321635,,Neulangsow,,52.5683720,14.4027900,,,0,
9321636,,"Neutrebbin, Denkmal",,52.6640250,14.2258430,,,0,
9321637,,"Neutrebbin, Kreuzung",,52.6536900,14.2443550,,,0,
9321638,,"Niederjesar, Abzweig Alt Mahlisch",,52.4485200,14.4194420,,,0,
9321639,,"Niederjesar, Am See",,52.4410200,14.4570690,,,0,
9321640,,"Niederjesar, Dorf",,52.4453950,14.4298040,,,0,
9321641,,"Niederjesar, Ernst-Thälmann-Str.",,52.4431150,14.4383420,,,0,
9321650,,"Ortwig, Ausbau",,52.7044550,14.3717310,,,0,
9321651,,"Ortwig, Dorf",,52.7038780,14.3505840,,,0,
9321652,,"Ortwig, Friedhof",,52.7032300,14.3597080,,,0,
9321673,,"Petershagen (bei FF), Dorfmitte",,52.3998680,14.3370560,,,0,
9321674,,"Petershagen (bei FF), Ortsausgang",,52.4036490,14.3313190,,,0,
9321677,,"Platkow, Abzweig Letschin",,52.5809770,14.3385100,,,0,
9321678,,"Platkow, Brücke",,52.6027570,14.3183530,,,0,
9321679,,"Platkow, Dorf",,52.5833340,14.3261070,,,0,
9321685,,"Podelzig, Abzweig Klessin",,52.4636550,14.5353130,,,0,
9321686,,"Podelzig, Dorf",,52.4730060,14.5330990,,,0,
9321687,,"Podelzig, Schäfergrund",,52.4521000,14.5334130,,,0,
9321688,,"Podelzig, Siedlung",,52.4954170,14.5384670,,,0,
9321689,,"Podelzig, Unterdorf",,52.4848870,14.5378160,,,0,
9321695,,"Posedin, Ortwiger Str.",,52.6757300,14.3331600,,,0,
9321696,,"Posedin, Posediner Kreuzung",,52.6575210,14.3147620,,,0,
9321697,,"Posedin, Posediner Str.",,52.6607330,14.3210520,,,0,
9321700,,Quappendorf,,52.6189190,14.2639740,,,0,
9321704,,"Rathstock, Stromweg",,52.5140040,14.5548330,,,0,
9321705,,"Rathstock, Abzweig Reitwein",,52.5168230,14.5437240,,,0,
9321707,,"Rathstock, B 112",,52.5228400,14.5452360,,,0,
9321708,,"Rathstock, Dorf",,52.5239930,14.5350900,,,0,
9321709,,Regenmantel,,52.4444750,14.2848590,,,0,
9321710,,"Rehfeld (MOL), Sophienthaler Str.",,52.6438790,14.4308240,,,0,
9321711,,"Rehfeld (MOL), Wolluper Weg",,52.6426500,14.4118260,,,0,
9321712,,"Reitwein, Bahnhof",,52.5069420,14.5745610,,,0,
9321713,,"Reitwein, Dorf",,52.5050720,14.5791210,,,0,
9321731,,"Sachsendorf, Kirche",,52.5055600,14.4759740,,,0,
9321733,,"Schönfließ (MOL), Bahnhof",,52.4393170,14.4723150,,,0,
9321734,,"Schönfließ (MOL), Dorf",,52.4209510,14.4698460,,,0,
9321741,,"Seelow, Bahnhof",,52.5377740,14.3944250,,,0,
9321742,,"Seelow, Busbahnhof",,52.5316880,14.3784110,,,0,
9321744,,"Seelow, Ernst-Thälmann-Str.",,52.5372230,14.3794030,,,0,
9321745,,"Seelow, Förderschule",,52.5341850,14.3901170,,,0,
9321746,,"Seelow, Frankfurter Str.",,52.5294190,14.3835500,,,0,
9321747,,"Seelow, Gedenkstätte",,52.5359870,14.3956690,,,0,
9321748,,"Seelow, Grundschule",,52.5316480,14.3839800,,,0,
9321749,,"Seelow, Gymnasium/Oberschule",,52.5311840,14.3846920,,,0,
9321750,,"Seelow, Loose",,52.5419280,14.4418570,,,0,
9321751,,"Seelow, Siedlung",,52.5301040,14.3700270,,,0,
9321759,,"Solikante, Dorf",,52.6768060,14.3654700,,,0,
9321760,,Sietzing,,52.6595600,14.2866070,,,0,
9321761,,"Solikante, Dorfstr.",,52.6786860,14.3414220,,,0,
9321762,,"Solikante, Solikanter Weg",,52.6712130,14.3879530,,,0,
9321763,,"Sophienthal, Brücke",,52.6452010,14.4373250,,,0,
9321764,,"Sophienthal, Dorf",,52.6468830,14.4499360,,,0,
9321765,,Sydowswiese,,52.6492680,14.4644790,,,0,
9321780,,"Trebnitz, Bahnhof",,52.5364780,14.2179240,,,0,
9321781,,"Trebnitz, Schloß",,52.5315380,14.2177330,,,0,
9321782,,"Trebnitz, Schulbushaltestelle",,52.5335860,14.2168790,,,0,
9321783,,"Treplin, Am See",,52.4003470,14.3725420,,,0,
9321784,,"Treplin, Am See Telekom",,52.3995310,14.3778170,,,0,
9321785,,"Treplin, Ausbau",,52.4040070,14.4058200,,,0,
9321786,,"Treplin, Gaststätte",,52.3965440,14.3931000,,,0,
9321787,,"Treplin, Kirche",,52.3983570,14.3949910,,,0,
9321800,,"Voßberg (MOL), Ausbau",,52.6383030,14.3791850,,,0,
9321801,,"Voßberg (MOL), Dorf",,52.6321300,14.3978040,,,0,
9321810,,"Werbig (MOL), Bahnhof",,52.5639140,14.4036960,,,0,
9321811,,"Werbig (MOL), Dorf",,52.5606740,14.3834310,,,0,
9321812,,"Werbig (MOL), Loose",,52.5494770,14.3819830,,,0,
9321820,,"Wilhelmsaue, Dorf",,52.6508280,14.3251380,,,0,
9321830,,Wollup,,52.6277570,14.4104450,,,0,
9321831,,"Worin, Dorf",,52.5217330,14.2707290,,,0,
9321832,,"Worin, Grüner Wald Abzweig Marxdorf",,52.5085590,14.2743510,,,0,
9321833,,"Worin, Grüner Wald/B 1",,52.5094010,14.2749400,,,0,
9321834,,"Worin, Kirschallee",,52.5092030,14.2608760,,,0,
9321845,,"Wulkow (bei Booßen), Dorfstr.",,52.4016010,14.4744370,,,0,
9321847,,Wulkow (bei Trebnitz),,52.5722670,14.2328750,,,0,
9321848,,"Wulkow (bei Trebnitz), Ausbau",,52.5649000,14.2279420,,,0,
9321849,,"Wuschewier, Dorf",,52.6557160,14.2658610,,,0,
9321850,,"Wuschewier, Horst",,52.6515850,14.2576810,,,0,
9321870,,"Zechin, Ausbau",,52.6181200,14.4385810,,,0,
9321871,,"Zechin, Dorf",,52.6115490,14.4516380,,,0,
9321872,,"Zechin, Genschmarer Str.",,52.6111900,14.4701940,,,0,
9321873,,"Zechin, Kita",,52.6131440,14.4531750,,,0,
9321874,,"Zechin, Meisterstr.",,52.6091440,14.4544870,,,0,
9321875,,"Zechin, Schleuse",,52.6037620,14.4543770,,,0,
9321876,,Zernikow (MOL),,52.5225650,14.3797300,,,0,
9340002,,Alt-Galow,,52.9967130,14.1522350,,,0,
9340003,,"Pinnow (UM), Bahnhof",,53.0656390,14.0886940,,,0,
9340004,,"Angermünde, Bahnhof",,53.0160650,13.9961200,,,0,
9340005,,"Altkünkendorf, Luisenhof",,53.0063600,13.9095830,,,0,
9340006,,"Altkünkendorf, Mitte",,53.0077730,13.8772980,,,0,
9340008,,"Schönermark, Hort",,53.3261936,13.7079594,,,0,
9340011,,"Petershagen (UM), Bahnhof",,53.2417840,14.2527780,,,0,
9340012,,Augustenfelde,,53.2835260,13.9103330,,,0,
9340013,,Ewaldshof,,53.2851740,13.9257480,,,0,
9340014,,"Golm, Dorfstr.",,53.1540030,14.0326270,,,0,
9340015,,"Blankenburg, Dorf",,53.2169660,13.9355770,,,0,
9340016,,"Berkholz (bei Schwedt), Abzw. Landiner Str.",,53.0586060,14.2102940,,,0,
9340017,,"Berkholz (bei Schwedt), Meyenburger Str.",,53.0556500,14.2184210,,,0,
9340018,,"Berkholz (bei Schwedt), Mitte",,53.0573860,14.2125730,,,0,
9340019,,"Biesenbrow, Mitte",,53.1191710,14.0155510,,,0,
9340020,,"Biesendahlshof, Abzweig",,53.2001580,14.2127700,,,0,
9340021,,"Biesendahlshof, Lindenallee",,53.1982950,14.2109530,,,0,
9340022,,"Biesendahlshof, Mitte",,53.1963890,14.2080860,,,0,
9340023,,"Bietikow, Dorf",,53.2685080,13.9409630,,,0,
9340024,,"Biesenbrow, Schäfereiweg",,53.1263600,14.0161710,,,0,
9340025,,"Schönow (UM), Bahnhof",,53.1858510,14.1539350,,,0,
9340026,,"Templin, Bahnhof",,53.1124920,13.4905620,,,0,
9340027,,"Templin, Stadt Bhf",,53.1171750,13.5097390,,,0,
9340029,,"Templin, Am Bahnhof",,53.1118800,13.4899140,,,0,
9340032,,"Blumberg (UM), Abzweig",,53.2226980,14.1850450,,,0,
9340033,,"Blumberg (UM), Mitte",,53.2055850,14.1525450,,,0,
9340034,,"Blumenhagen (UM), Abzweig",,53.1091380,14.3034120,,,0,
9340035,,"Blumenhagen (UM), Mitte",,53.1130150,14.2925360,,,0,
9340036,,"Blumenhagen (UM), Wildbahn",,53.1187720,14.3075870,,,0,
9340038,,Bölkendorf,,52.9493390,14.0170610,,,0,
9340041,,"Briest (UM), Milchviehanlage",,53.1459720,14.0668520,,,0,
9340042,,"Briest (UM), Mitte",,53.1526680,14.0580090,,,0,
9340044,,"Bruchhagen, Abzweig",,53.0728450,13.9599630,,,0,
9340045,,"Bruchhagen, Mitte",,53.0795990,13.9716870,,,0,
9340050,,"Prenzlau, Bahnhof",,53.3216030,13.8661070,,,0,
9340055,,"Seehausen (UM), Bahnhof",,53.2207530,13.8814980,,,0,
9340056,,"Warnitz, Bahnhof",,53.1833000,13.8783910,,,0,
9340058,,"Hardenbeck, Rosenower Str.",,53.2613540,13.5322300,,,0,
9340061,,"Casekow, Bahnhof",,53.2134170,14.2073300,,,0,
9340062,,"Casekow, Hohenselchower Str.",,53.2102270,14.2116570,,,0,
9340063,,"Casekow, Mitte",,53.2088170,14.2062550,,,0,
9340064,,"Casekow, Schule",,53.2097920,14.2074580,,,0,
9340068,,"Criewen, Sporthalle",,53.0156320,14.2119260,,,0,
9340069,,"Criewen, Försterei",,53.0246030,14.2012050,,,0,
9340070,,"Criewen, Försterei Abzweig",,53.0262230,14.2020630,,,0,
9340071,,"Criewen, Grüner Weg",,53.0144810,14.2187220,,,0,
9340072,,"Criewen, Mitte",,53.0148580,14.2264460,,,0,
9340073,,"Criewen, Nationalparkzentrum",,53.0119870,14.2237500,,,0,
9340074,,"Criewen, Siedlung",,53.0219990,14.2261880,,,0,
9340075,,"Criewen, Vorwerk",,53.0206710,14.1951320,,,0,
9340076,,"Crussow, Abzweig Felchower Str.",,53.0093150,14.0912170,,,0,
9340077,,"Crussow, Mitte",,53.0000960,14.0793300,,,0,
